step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,attack_family,is_synthetic
203,TRANSFER,10518.84,SYNTH_ATO_0000006,15611.02,5092.19,SYNTH_ATOSINK_0000006,0.0,10518.84,1,0,ato_rapid_drain_v2,1
204,TRANSFER,4312.19,SYNTH_ATO_0000006,5092.19,780.0,SYNTH_ATOSINK_0000006,0.0,4312.19,1,0,ato_rapid_drain_v2,1
613,PAYMENT,41.52,SYNTH_ATO_0000007,421.2,379.68,C950334106,0.0,41.52,0,0,ato_rapid_drain_v2,1
616,TRANSFER,2696.46,SYNTH_ATO_0000007,11217.46,8520.99,SYNTH_ATOSINK_0000007,0.0,2696.46,1,0,ato_rapid_drain_v2,1
345,PAYMENT,242.74,SYNTH_ATO_0000008,1013.77,771.03,C860107013,0.0,242.74,0,0,ato_rapid_drain_v2,1
349,TRANSFER,14472.91,SYNTH_ATO_0000008,41323.13,26850.22,SYNTH_ATOSINK_0000008,0.0,14472.91,1,0,ato_rapid_drain_v2,1
350,TRANSFER,2603.65,SYNTH_ATO_0000008,26850.22,24246.57,SYNTH_ATOSINK_0000008,0.0,2603.65,1,0,ato_rapid_drain_v2,1
351,TRANSFER,585.8,SYNTH_ATO_0000008,24246.57,23660.76,SYNTH_ATOSINK_0000008,0.0,585.8,1,0,ato_rapid_drain_v2,1
437,PAYMENT,182.17,SYNTH_ATO_0000009,2343.71,2161.54,C1036803328,0.0,182.17,0,0,ato_rapid_drain_v2,1
438,TRANSFER,26482.91,SYNTH_ATO_0000009,34504.57,8021.66,SYNTH_ATOSINK_0000009,0.0,26482.91,1,0,ato_rapid_drain_v2,1
439,TRANSFER,5862.62,SYNTH_ATO_0000009,8021.66,2159.03,SYNTH_ATOSINK_0000009,0.0,5862.62,1,0,ato_rapid_drain_v2,1
440,TRANSFER,1044.58,SYNTH_ATO_0000009,2159.03,1114.46,SYNTH_ATOSINK_0000009,0.0,1044.58,1,0,ato_rapid_drain_v2,1
707,PAYMENT,177.89,SYNTH_ATO_0000010,568.85,390.96,C54469189,0.0,177.89,0,0,ato_rapid_drain_v2,1
711,TRANSFER,4528.69,SYNTH_ATO_0000010,24441.26,19912.56,SYNTH_ATOSINK_0000010,0.0,4528.69,1,0,ato_rapid_drain_v2,1
712,TRANSFER,509.47,SYNTH_ATO_0000010,19912.56,19403.09,SYNTH_ATOSINK_0000010,0.0,509.47,1,0,ato_rapid_drain_v2,1
713,TRANSFER,458.16,SYNTH_ATO_0000010,19403.09,18944.93,SYNTH_ATOSINK_0000010,0.0,458.16,1,0,ato_rapid_drain_v2,1
167,PAYMENT,71.92,SYNTH_ATO_0000011,778.99,707.07,C1221998886,0.0,71.92,0,0,ato_rapid_drain_v2,1
171,TRANSFER,2277.92,SYNTH_ATO_0000011,17874.59,15596.67,SYNTH_ATOSINK_0000011,0.0,2277.92,1,0,ato_rapid_drain_v2,1
172,TRANSFER,2070.54,SYNTH_ATO_0000011,15596.67,13526.13,SYNTH_ATOSINK_0000011,0.0,2070.54,1,0,ato_rapid_drain_v2,1
173,TRANSFER,1948.58,SYNTH_ATO_0000011,13526.13,11577.55,SYNTH_ATOSINK_0000011,0.0,1948.58,1,0,ato_rapid_drain_v2,1
622,PAYMENT,167.29,SYNTH_ATO_0000012,1816.57,1649.28,C1189204220,0.0,167.29,0,0,ato_rapid_drain_v2,1
623,TRANSFER,6878.81,SYNTH_ATO_0000012,10707.12,3828.31,SYNTH_ATOSINK_0000012,0.0,6878.81,1,0,ato_rapid_drain_v2,1
624,TRANSFER,1202.06,SYNTH_ATO_0000012,3828.31,2626.25,SYNTH_ATOSINK_0000012,0.0,1202.06,1,0,ato_rapid_drain_v2,1
625,TRANSFER,209.58,SYNTH_ATO_0000012,2626.25,2416.66,SYNTH_ATOSINK_0000012,0.0,209.58,1,0,ato_rapid_drain_v2,1
551,PAYMENT,235.93,SYNTH_ATO_0000013,3491.75,3255.82,C117991787,0.0,235.93,0,0,ato_rapid_drain_v2,1
556,TRANSFER,7195.12,SYNTH_ATO_0000013,17888.91,10693.8,SYNTH_ATOSINK_0000013,0.0,7195.12,1,0,ato_rapid_drain_v2,1
557,TRANSFER,423.75,SYNTH_ATO_0000013,10693.8,10270.04,SYNTH_ATOSINK_0000013,0.0,423.75,1,0,ato_rapid_drain_v2,1
282,PAYMENT,245.25,SYNTH_ATO_0000014,1608.45,1363.2,C813163374,0.0,245.25,0,0,ato_rapid_drain_v2,1
283,TRANSFER,7471.65,SYNTH_ATO_0000014,21968.02,14496.36,SYNTH_ATOSINK_0000014,0.0,7471.65,1,0,ato_rapid_drain_v2,1
284,TRANSFER,240.97,SYNTH_ATO_0000014,14496.36,14255.39,SYNTH_ATOSINK_0000014,0.0,240.97,1,0,ato_rapid_drain_v2,1
285,TRANSFER,168.84,SYNTH_ATO_0000014,14255.39,14086.55,SYNTH_ATOSINK_0000014,0.0,168.84,1,0,ato_rapid_drain_v2,1
198,PAYMENT,138.7,SYNTH_ATO_0000015,1128.11,989.41,C1142062807,0.0,138.7,0,0,ato_rapid_drain_v2,1
200,TRANSFER,12381.65,SYNTH_ATO_0000015,17231.69,4850.04,SYNTH_ATOSINK_0000015,0.0,12381.65,1,0,ato_rapid_drain_v2,1
205,PAYMENT,132.0,SYNTH_ATO_0000016,441.81,309.81,C1186234128,0.0,132.0,0,0,ato_rapid_drain_v2,1
206,TRANSFER,5738.79,SYNTH_ATO_0000016,17768.62,12029.83,SYNTH_ATOSINK_0000016,0.0,5738.79,1,0,ato_rapid_drain_v2,1
207,TRANSFER,1775.33,SYNTH_ATO_0000016,12029.83,10254.5,SYNTH_ATOSINK_0000016,0.0,1775.33,1,0,ato_rapid_drain_v2,1
208,TRANSFER,544.02,SYNTH_ATO_0000016,10254.5,9710.48,SYNTH_ATOSINK_0000016,0.0,544.02,1,0,ato_rapid_drain_v2,1
312,PAYMENT,67.14,SYNTH_ATO_0000017,899.88,832.74,C787014137,0.0,67.14,0,0,ato_rapid_drain_v2,1
313,TRANSFER,2436.31,SYNTH_ATO_0000017,19504.74,17068.42,SYNTH_ATOSINK_0000017,0.0,2436.31,1,0,ato_rapid_drain_v2,1
314,TRANSFER,2106.36,SYNTH_ATO_0000017,17068.42,14962.06,SYNTH_ATOSINK_0000017,0.0,2106.36,1,0,ato_rapid_drain_v2,1
315,TRANSFER,1772.72,SYNTH_ATO_0000017,14962.06,13189.34,SYNTH_ATOSINK_0000017,0.0,1772.72,1,0,ato_rapid_drain_v2,1
474,PAYMENT,206.74,SYNTH_ATO_0000018,2662.38,2455.64,C1695676978,0.0,206.74,0,0,ato_rapid_drain_v2,1
475,TRANSFER,3758.92,SYNTH_ATO_0000018,11155.33,7396.41,SYNTH_ATOSINK_0000018,0.0,3758.92,1,0,ato_rapid_drain_v2,1
476,TRANSFER,3359.97,SYNTH_ATO_0000018,7396.41,4036.44,SYNTH_ATOSINK_0000018,0.0,3359.97,1,0,ato_rapid_drain_v2,1
330,PAYMENT,46.46,SYNTH_ATO_0000019,425.0,378.54,C833012513,0.0,46.46,0,0,ato_rapid_drain_v2,1
335,TRANSFER,23092.94,SYNTH_ATO_0000019,25455.15,2362.21,SYNTH_ATOSINK_0000019,0.0,23092.94,1,0,ato_rapid_drain_v2,1
107,PAYMENT,235.18,SYNTH_ATO_0000020,1219.81,984.63,C1503191733,0.0,235.18,0,0,ato_rapid_drain_v2,1
108,TRANSFER,14507.51,SYNTH_ATO_0000020,27528.58,13021.07,SYNTH_ATOSINK_0000020,0.0,14507.51,1,0,ato_rapid_drain_v2,1
109,TRANSFER,7830.55,SYNTH_ATO_0000020,13021.07,5190.52,SYNTH_ATOSINK_0000020,0.0,7830.55,1,0,ato_rapid_drain_v2,1
110,TRANSFER,3407.13,SYNTH_ATO_0000020,5190.52,1783.39,SYNTH_ATOSINK_0000020,0.0,3407.13,1,0,ato_rapid_drain_v2,1
702,PAYMENT,236.77,SYNTH_ATO_0000021,1564.8,1328.03,C1166575967,0.0,236.77,0,0,ato_rapid_drain_v2,1
705,TRANSFER,7921.39,SYNTH_ATO_0000021,15052.86,7131.46,SYNTH_ATOSINK_0000021,0.0,7921.39,1,0,ato_rapid_drain_v2,1
706,TRANSFER,2425.0,SYNTH_ATO_0000021,7131.46,4706.46,SYNTH_ATOSINK_0000021,0.0,2425.0,1,0,ato_rapid_drain_v2,1
707,TRANSFER,747.79,SYNTH_ATO_0000021,4706.46,3958.68,SYNTH_ATOSINK_0000021,0.0,747.79,1,0,ato_rapid_drain_v2,1
286,PAYMENT,210.25,SYNTH_ATO_0000022,1964.89,1754.64,C1284992836,0.0,210.25,0,0,ato_rapid_drain_v2,1
287,TRANSFER,2646.25,SYNTH_ATO_0000022,13472.03,10825.79,SYNTH_ATOSINK_0000022,0.0,2646.25,1,0,ato_rapid_drain_v2,1
288,TRANSFER,2060.22,SYNTH_ATO_0000022,10825.79,8765.56,SYNTH_ATOSINK_0000022,0.0,2060.22,1,0,ato_rapid_drain_v2,1
653,PAYMENT,165.62,SYNTH_ATO_0000023,1242.51,1076.89,C3416717,0.0,165.62,0,0,ato_rapid_drain_v2,1
654,TRANSFER,25976.67,SYNTH_ATO_0000023,43947.41,17970.74,SYNTH_ATOSINK_0000023,0.0,25976.67,1,0,ato_rapid_drain_v2,1
655,TRANSFER,756.77,SYNTH_ATO_0000023,17970.74,17213.97,SYNTH_ATOSINK_0000023,0.0,756.77,1,0,ato_rapid_drain_v2,1
656,TRANSFER,611.49,SYNTH_ATO_0000023,17213.97,16602.48,SYNTH_ATOSINK_0000023,0.0,611.49,1,0,ato_rapid_drain_v2,1
137,PAYMENT,43.69,SYNTH_ATO_0000024,155.49,111.8,C1263423576,0.0,43.69,0,0,ato_rapid_drain_v2,1
140,TRANSFER,7884.68,SYNTH_ATO_0000024,29124.28,21239.6,SYNTH_ATOSINK_0000024,0.0,7884.68,1,0,ato_rapid_drain_v2,1
141,TRANSFER,4101.72,SYNTH_ATO_0000024,21239.6,17137.88,SYNTH_ATOSINK_0000024,0.0,4101.72,1,0,ato_rapid_drain_v2,1
142,TRANSFER,3908.68,SYNTH_ATO_0000024,17137.88,13229.2,SYNTH_ATOSINK_0000024,0.0,3908.68,1,0,ato_rapid_drain_v2,1
209,PAYMENT,79.3,SYNTH_ATO_0000025,799.97,720.67,C914886839,0.0,79.3,0,0,ato_rapid_drain_v2,1
210,TRANSFER,2554.13,SYNTH_ATO_0000025,6806.41,4252.28,SYNTH_ATOSINK_0000025,0.0,2554.13,1,0,ato_rapid_drain_v2,1
211,TRANSFER,499.1,SYNTH_ATO_0000025,4252.28,3753.18,SYNTH_ATOSINK_0000025,0.0,499.1,1,0,ato_rapid_drain_v2,1
575,PAYMENT,140.15,SYNTH_ATO_0000026,858.8,718.65,C2131488969,0.0,140.15,0,0,ato_rapid_drain_v2,1
576,TRANSFER,2081.73,SYNTH_ATO_0000026,17276.57,15194.84,SYNTH_ATOSINK_0000026,0.0,2081.73,1,0,ato_rapid_drain_v2,1
577,TRANSFER,1770.82,SYNTH_ATO_0000026,15194.84,13424.02,SYNTH_ATOSINK_0000026,0.0,1770.82,1,0,ato_rapid_drain_v2,1
578,TRANSFER,204.64,SYNTH_ATO_0000026,13424.02,13219.38,SYNTH_ATOSINK_0000026,0.0,204.64,1,0,ato_rapid_drain_v2,1
208,PAYMENT,55.69,SYNTH_ATO_0000027,607.98,552.29,C853210042,0.0,55.69,0,0,ato_rapid_drain_v2,1
213,TRANSFER,4256.07,SYNTH_ATO_0000027,11749.97,7493.91,SYNTH_ATOSINK_0000027,0.0,4256.07,1,0,ato_rapid_drain_v2,1
214,TRANSFER,1342.65,SYNTH_ATO_0000027,7493.91,6151.26,SYNTH_ATOSINK_0000027,0.0,1342.65,1,0,ato_rapid_drain_v2,1
655,PAYMENT,38.24,SYNTH_ATO_0000028,149.36,111.12,C1761697499,0.0,38.24,0,0,ato_rapid_drain_v2,1
658,TRANSFER,3784.68,SYNTH_ATO_0000028,12296.36,8511.68,SYNTH_ATOSINK_0000028,0.0,3784.68,1,0,ato_rapid_drain_v2,1
310,PAYMENT,58.84,SYNTH_ATO_0000029,297.16,238.32,C1150296813,0.0,58.84,0,0,ato_rapid_drain_v2,1
313,TRANSFER,2001.87,SYNTH_ATO_0000029,13497.49,11495.62,SYNTH_ATOSINK_0000029,0.0,2001.87,1,0,ato_rapid_drain_v2,1
314,TRANSFER,731.64,SYNTH_ATO_0000029,11495.62,10763.98,SYNTH_ATOSINK_0000029,0.0,731.64,1,0,ato_rapid_drain_v2,1
315,TRANSFER,205.71,SYNTH_ATO_0000029,10763.98,10558.27,SYNTH_ATOSINK_0000029,0.0,205.71,1,0,ato_rapid_drain_v2,1
336,PAYMENT,91.59,SYNTH_ATO_0000030,773.59,682.0,C1167397033,0.0,91.59,0,0,ato_rapid_drain_v2,1
337,TRANSFER,11113.38,SYNTH_ATO_0000030,18361.74,7248.35,SYNTH_ATOSINK_0000030,0.0,11113.38,1,0,ato_rapid_drain_v2,1
338,TRANSFER,6510.85,SYNTH_ATO_0000030,7248.35,737.51,SYNTH_ATOSINK_0000030,0.0,6510.85,1,0,ato_rapid_drain_v2,1
1,PAYMENT,156.9,SYNTH_ATO_0000031,1161.42,1004.52,C1580854839,0.0,156.9,0,0,ato_rapid_drain_v2,1
4,TRANSFER,8291.55,SYNTH_ATO_0000031,17061.87,8770.32,SYNTH_ATOSINK_0000031,0.0,8291.55,1,0,ato_rapid_drain_v2,1
5,TRANSFER,5137.05,SYNTH_ATO_0000031,8770.32,3633.27,SYNTH_ATOSINK_0000031,0.0,5137.05,1,0,ato_rapid_drain_v2,1
6,TRANSFER,3252.8,SYNTH_ATO_0000031,3633.27,380.47,SYNTH_ATOSINK_0000031,0.0,3252.8,1,0,ato_rapid_drain_v2,1
308,PAYMENT,166.27,SYNTH_ATO_0000032,999.88,833.61,C905812565,0.0,166.27,0,0,ato_rapid_drain_v2,1
310,TRANSFER,3269.19,SYNTH_ATO_0000032,10469.08,7199.89,SYNTH_ATOSINK_0000032,0.0,3269.19,1,0,ato_rapid_drain_v2,1
227,PAYMENT,200.92,SYNTH_ATO_0000033,2710.52,2509.6,C752918595,0.0,200.92,0,0,ato_rapid_drain_v2,1
232,TRANSFER,2417.45,SYNTH_ATO_0000033,11427.37,9009.92,SYNTH_ATOSINK_0000033,0.0,2417.45,1,0,ato_rapid_drain_v2,1
233,TRANSFER,2416.2,SYNTH_ATO_0000033,9009.92,6593.72,SYNTH_ATOSINK_0000033,0.0,2416.2,1,0,ato_rapid_drain_v2,1
234,TRANSFER,1906.75,SYNTH_ATO_0000033,6593.72,4686.97,SYNTH_ATOSINK_0000033,0.0,1906.75,1,0,ato_rapid_drain_v2,1
405,PAYMENT,97.22,SYNTH_ATO_0000034,1189.67,1092.45,C2076370862,0.0,97.22,0,0,ato_rapid_drain_v2,1
407,TRANSFER,3446.43,SYNTH_ATO_0000034,7591.04,4144.61,SYNTH_ATOSINK_0000034,0.0,3446.43,1,0,ato_rapid_drain_v2,1
408,TRANSFER,2372.19,SYNTH_ATO_0000034,4144.61,1772.42,SYNTH_ATOSINK_0000034,0.0,2372.19,1,0,ato_rapid_drain_v2,1
698,PAYMENT,73.97,SYNTH_ATO_0000035,970.53,896.56,C220369433,0.0,73.97,0,0,ato_rapid_drain_v2,1
701,TRANSFER,3653.31,SYNTH_ATO_0000035,17362.13,13708.82,SYNTH_ATOSINK_0000035,0.0,3653.31,1,0,ato_rapid_drain_v2,1
702,TRANSFER,2873.03,SYNTH_ATO_0000035,13708.82,10835.79,SYNTH_ATOSINK_0000035,0.0,2873.03,1,0,ato_rapid_drain_v2,1
703,TRANSFER,1199.16,SYNTH_ATO_0000035,10835.79,9636.64,SYNTH_ATOSINK_0000035,0.0,1199.16,1,0,ato_rapid_drain_v2,1
11,PAYMENT,175.8,SYNTH_ATO_0000036,1969.17,1793.37,C1128615646,0.0,175.8,0,0,ato_rapid_drain_v2,1
13,TRANSFER,5272.91,SYNTH_ATO_0000036,20185.65,14912.75,SYNTH_ATOSINK_0000036,0.0,5272.91,1,0,ato_rapid_drain_v2,1
14,TRANSFER,2909.58,SYNTH_ATO_0000036,14912.75,12003.17,SYNTH_ATOSINK_0000036,0.0,2909.58,1,0,ato_rapid_drain_v2,1
15,TRANSFER,2197.23,SYNTH_ATO_0000036,12003.17,9805.93,SYNTH_ATOSINK_0000036,0.0,2197.23,1,0,ato_rapid_drain_v2,1
615,PAYMENT,47.93,SYNTH_ATO_0000037,635.52,587.59,C1787481938,0.0,47.93,0,0,ato_rapid_drain_v2,1
616,TRANSFER,18612.1,SYNTH_ATO_0000037,25891.7,7279.6,SYNTH_ATOSINK_0000037,0.0,18612.1,1,0,ato_rapid_drain_v2,1
617,TRANSFER,1036.11,SYNTH_ATO_0000037,7279.6,6243.49,SYNTH_ATOSINK_0000037,0.0,1036.11,1,0,ato_rapid_drain_v2,1
618,TRANSFER,810.62,SYNTH_ATO_0000037,6243.49,5432.87,SYNTH_ATOSINK_0000037,0.0,810.62,1,0,ato_rapid_drain_v2,1
297,PAYMENT,221.63,SYNTH_ATO_0000038,1650.2,1428.57,C425131487,0.0,221.63,0,0,ato_rapid_drain_v2,1
300,TRANSFER,20687.88,SYNTH_ATO_0000038,27230.09,6542.21,SYNTH_ATOSINK_0000038,0.0,20687.88,1,0,ato_rapid_drain_v2,1
301,TRANSFER,3543.0,SYNTH_ATO_0000038,6542.21,2999.2,SYNTH_ATOSINK_0000038,0.0,3543.0,1,0,ato_rapid_drain_v2,1
393,PAYMENT,178.5,SYNTH_ATO_0000039,1239.97,1061.47,C2142234456,0.0,178.5,0,0,ato_rapid_drain_v2,1
397,TRANSFER,9577.39,SYNTH_ATO_0000039,18795.28,9217.9,SYNTH_ATOSINK_0000039,0.0,9577.39,1,0,ato_rapid_drain_v2,1
398,TRANSFER,3372.27,SYNTH_ATO_0000039,9217.9,5845.63,SYNTH_ATOSINK_0000039,0.0,3372.27,1,0,ato_rapid_drain_v2,1
349,PAYMENT,154.28,SYNTH_ATO_0000040,691.75,537.47,C2072530223,0.0,154.28,0,0,ato_rapid_drain_v2,1
351,TRANSFER,11039.5,SYNTH_ATO_0000040,15220.21,4180.72,SYNTH_ATOSINK_0000040,0.0,11039.5,1,0,ato_rapid_drain_v2,1
354,PAYMENT,128.85,SYNTH_ATO_0000041,1445.87,1317.02,C116483498,0.0,128.85,0,0,ato_rapid_drain_v2,1
357,TRANSFER,13717.89,SYNTH_ATO_0000041,44306.99,30589.1,SYNTH_ATOSINK_0000041,0.0,13717.89,1,0,ato_rapid_drain_v2,1
611,PAYMENT,86.72,SYNTH_ATO_0000042,1059.04,972.32,C2050158603,0.0,86.72,0,0,ato_rapid_drain_v2,1
612,TRANSFER,4007.58,SYNTH_ATO_0000042,12219.97,8212.39,SYNTH_ATOSINK_0000042,0.0,4007.58,1,0,ato_rapid_drain_v2,1
613,TRANSFER,3434.38,SYNTH_ATO_0000042,8212.39,4778.0,SYNTH_ATOSINK_0000042,0.0,3434.38,1,0,ato_rapid_drain_v2,1
698,PAYMENT,159.38,SYNTH_ATO_0000043,1272.82,1113.44,C1778022639,0.0,159.38,0,0,ato_rapid_drain_v2,1
700,TRANSFER,3163.0,SYNTH_ATO_0000043,10200.02,7037.01,SYNTH_ATOSINK_0000043,0.0,3163.0,1,0,ato_rapid_drain_v2,1
701,TRANSFER,951.54,SYNTH_ATO_0000043,7037.01,6085.47,SYNTH_ATOSINK_0000043,0.0,951.54,1,0,ato_rapid_drain_v2,1
702,TRANSFER,678.23,SYNTH_ATO_0000043,6085.47,5407.25,SYNTH_ATOSINK_0000043,0.0,678.23,1,0,ato_rapid_drain_v2,1
725,PAYMENT,192.49,SYNTH_ATO_0000044,1403.77,1211.28,C209354025,0.0,192.49,0,0,ato_rapid_drain_v2,1
726,TRANSFER,8429.28,SYNTH_ATO_0000044,14855.09,6425.81,SYNTH_ATOSINK_0000044,0.0,8429.28,1,0,ato_rapid_drain_v2,1
434,PAYMENT,70.11,SYNTH_ATO_0000045,959.02,888.91,C1888948278,0.0,70.11,0,0,ato_rapid_drain_v2,1
439,TRANSFER,3838.97,SYNTH_ATO_0000045,19569.27,15730.3,SYNTH_ATOSINK_0000045,0.0,3838.97,1,0,ato_rapid_drain_v2,1
440,TRANSFER,3315.53,SYNTH_ATO_0000045,15730.3,12414.77,SYNTH_ATOSINK_0000045,0.0,3315.53,1,0,ato_rapid_drain_v2,1
441,TRANSFER,358.36,SYNTH_ATO_0000045,12414.77,12056.41,SYNTH_ATOSINK_0000045,0.0,358.36,1,0,ato_rapid_drain_v2,1
514,PAYMENT,154.25,SYNTH_ATO_0000046,1968.42,1814.17,C14769744,0.0,154.25,0,0,ato_rapid_drain_v2,1
517,TRANSFER,13487.25,SYNTH_ATO_0000046,31793.66,18306.41,SYNTH_ATOSINK_0000046,0.0,13487.25,1,0,ato_rapid_drain_v2,1
518,TRANSFER,4584.55,SYNTH_ATO_0000046,18306.41,13721.86,SYNTH_ATOSINK_0000046,0.0,4584.55,1,0,ato_rapid_drain_v2,1
693,PAYMENT,207.27,SYNTH_ATO_0000047,3020.2,2812.93,C668675240,0.0,207.27,0,0,ato_rapid_drain_v2,1
698,TRANSFER,4370.71,SYNTH_ATO_0000047,14784.67,10413.96,SYNTH_ATOSINK_0000047,0.0,4370.71,1,0,ato_rapid_drain_v2,1
699,TRANSFER,740.29,SYNTH_ATO_0000047,10413.96,9673.67,SYNTH_ATOSINK_0000047,0.0,740.29,1,0,ato_rapid_drain_v2,1
700,TRANSFER,494.48,SYNTH_ATO_0000047,9673.67,9179.19,SYNTH_ATOSINK_0000047,0.0,494.48,1,0,ato_rapid_drain_v2,1
689,PAYMENT,237.22,SYNTH_ATO_0000048,2756.36,2519.14,C543325975,0.0,237.22,0,0,ato_rapid_drain_v2,1
692,TRANSFER,3701.57,SYNTH_ATO_0000048,9130.16,5428.58,SYNTH_ATOSINK_0000048,0.0,3701.57,1,0,ato_rapid_drain_v2,1
732,PAYMENT,67.72,SYNTH_ATO_0000049,1011.74,944.02,C803536161,0.0,67.72,0,0,ato_rapid_drain_v2,1
733,TRANSFER,10755.2,SYNTH_ATO_0000049,24537.34,13782.14,SYNTH_ATOSINK_0000049,0.0,10755.2,1,0,ato_rapid_drain_v2,1
734,TRANSFER,5783.69,SYNTH_ATO_0000049,13782.14,7998.45,SYNTH_ATOSINK_0000049,0.0,5783.69,1,0,ato_rapid_drain_v2,1
735,TRANSFER,1897.9,SYNTH_ATO_0000049,7998.45,6100.55,SYNTH_ATOSINK_0000049,0.0,1897.9,1,0,ato_rapid_drain_v2,1
30,PAYMENT,220.16,SYNTH_ATO_0000050,3030.73,2810.57,C61657223,0.0,220.16,0,0,ato_rapid_drain_v2,1
35,TRANSFER,3573.47,SYNTH_ATO_0000050,14917.23,11343.77,SYNTH_ATOSINK_0000050,0.0,3573.47,1,0,ato_rapid_drain_v2,1
36,TRANSFER,637.26,SYNTH_ATO_0000050,11343.77,10706.51,SYNTH_ATOSINK_0000050,0.0,637.26,1,0,ato_rapid_drain_v2,1
21,PAYMENT,27.5,SYNTH_ATO_0000051,138.38,110.88,C1103251676,0.0,27.5,0,0,ato_rapid_drain_v2,1
25,TRANSFER,4428.17,SYNTH_ATO_0000051,11510.45,7082.28,SYNTH_ATOSINK_0000051,0.0,4428.17,1,0,ato_rapid_drain_v2,1
26,TRANSFER,566.39,SYNTH_ATO_0000051,7082.28,6515.89,SYNTH_ATOSINK_0000051,0.0,566.39,1,0,ato_rapid_drain_v2,1
425,PAYMENT,62.49,SYNTH_ATO_0000052,707.68,645.19,C826268211,0.0,62.49,0,0,ato_rapid_drain_v2,1
427,TRANSFER,3400.21,SYNTH_ATO_0000052,12291.29,8891.08,SYNTH_ATOSINK_0000052,0.0,3400.21,1,0,ato_rapid_drain_v2,1
428,TRANSFER,2423.57,SYNTH_ATO_0000052,8891.08,6467.51,SYNTH_ATOSINK_0000052,0.0,2423.57,1,0,ato_rapid_drain_v2,1
91,PAYMENT,79.42,SYNTH_ATO_0000053,809.58,730.16,C1642864491,0.0,79.42,0,0,ato_rapid_drain_v2,1
94,TRANSFER,3548.29,SYNTH_ATO_0000053,19053.39,15505.1,SYNTH_ATOSINK_0000053,0.0,3548.29,1,0,ato_rapid_drain_v2,1
95,TRANSFER,1613.49,SYNTH_ATO_0000053,15505.1,13891.62,SYNTH_ATOSINK_0000053,0.0,1613.49,1,0,ato_rapid_drain_v2,1
96,TRANSFER,821.65,SYNTH_ATO_0000053,13891.62,13069.96,SYNTH_ATOSINK_0000053,0.0,821.65,1,0,ato_rapid_drain_v2,1
635,PAYMENT,75.7,SYNTH_ATO_0000054,703.02,627.32,C1942387582,0.0,75.7,0,0,ato_rapid_drain_v2,1
