step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,attack_family,is_synthetic
468,PAYMENT,275.75,SYNTH_ATOLS_0000010,2852.97,2577.22,SYNTH_ATOLSSINK_0000010,0.0,275.75,1,0,ato_lowandslow_exfiltration,1
484,PAYMENT,244.78,SYNTH_ATOLS_0000010,2577.22,2332.44,SYNTH_ATOLSSINK_0000010,0.0,244.78,1,0,ato_lowandslow_exfiltration,1
499,PAYMENT,252.69,SYNTH_ATOLS_0000010,2332.44,2079.75,SYNTH_ATOLSSINK_0000010,0.0,252.69,1,0,ato_lowandslow_exfiltration,1
515,PAYMENT,246.14,SYNTH_ATOLS_0000010,2079.75,1833.61,SYNTH_ATOLSSINK_0000010,0.0,246.14,1,0,ato_lowandslow_exfiltration,1
530,PAYMENT,237.76,SYNTH_ATOLS_0000010,1833.61,1595.85,SYNTH_ATOLSSINK_0000010,0.0,237.76,1,0,ato_lowandslow_exfiltration,1
549,PAYMENT,237.69,SYNTH_ATOLS_0000010,1595.85,1358.16,SYNTH_ATOLSSINK_0000010,0.0,237.69,1,0,ato_lowandslow_exfiltration,1
562,PAYMENT,270.44,SYNTH_ATOLS_0000010,1358.16,1087.72,SYNTH_ATOLSSINK_0000010,0.0,270.44,1,0,ato_lowandslow_exfiltration,1
498,PAYMENT,136.17,SYNTH_ATOLS_0000011,3075.78,2939.61,SYNTH_ATOLSSINK_0000011,0.0,136.17,1,0,ato_lowandslow_exfiltration,1
517,PAYMENT,124.01,SYNTH_ATOLS_0000011,2939.61,2815.6,SYNTH_ATOLSSINK_0000011,0.0,124.01,1,0,ato_lowandslow_exfiltration,1
533,PAYMENT,113.02,SYNTH_ATOLS_0000011,2815.6,2702.58,SYNTH_ATOLSSINK_0000011,0.0,113.02,1,0,ato_lowandslow_exfiltration,1
550,PAYMENT,119.41,SYNTH_ATOLS_0000011,2702.58,2583.17,SYNTH_ATOLSSINK_0000011,0.0,119.41,1,0,ato_lowandslow_exfiltration,1
336,PAYMENT,220.62,SYNTH_ATOLS_0000012,7722.76,7502.14,SYNTH_ATOLSSINK_0000012,0.0,220.62,1,0,ato_lowandslow_exfiltration,1
356,PAYMENT,229.13,SYNTH_ATOLS_0000012,7502.14,7273.01,SYNTH_ATOLSSINK_0000012,0.0,229.13,1,0,ato_lowandslow_exfiltration,1
378,PAYMENT,236.26,SYNTH_ATOLS_0000012,7273.01,7036.75,SYNTH_ATOLSSINK_0000012,0.0,236.26,1,0,ato_lowandslow_exfiltration,1
400,PAYMENT,245.48,SYNTH_ATOLS_0000012,7036.75,6791.27,SYNTH_ATOLSSINK_0000012,0.0,245.48,1,0,ato_lowandslow_exfiltration,1
423,PAYMENT,226.79,SYNTH_ATOLS_0000012,6791.27,6564.48,SYNTH_ATOLSSINK_0000012,0.0,226.79,1,0,ato_lowandslow_exfiltration,1
444,PAYMENT,248.37,SYNTH_ATOLS_0000012,6564.48,6316.11,SYNTH_ATOLSSINK_0000012,0.0,248.37,1,0,ato_lowandslow_exfiltration,1
458,PAYMENT,251.57,SYNTH_ATOLS_0000013,3541.14,3289.57,SYNTH_ATOLSSINK_0000013,0.0,251.57,1,0,ato_lowandslow_exfiltration,1
481,PAYMENT,250.33,SYNTH_ATOLS_0000013,3289.57,3039.24,SYNTH_ATOLSSINK_0000013,0.0,250.33,1,0,ato_lowandslow_exfiltration,1
501,PAYMENT,262.34,SYNTH_ATOLS_0000013,3039.24,2776.9,SYNTH_ATOLSSINK_0000013,0.0,262.34,1,0,ato_lowandslow_exfiltration,1
524,PAYMENT,262.64,SYNTH_ATOLS_0000013,2776.9,2514.26,SYNTH_ATOLSSINK_0000013,0.0,262.64,1,0,ato_lowandslow_exfiltration,1
546,PAYMENT,275.88,SYNTH_ATOLS_0000013,2514.26,2238.38,SYNTH_ATOLSSINK_0000013,0.0,275.88,1,0,ato_lowandslow_exfiltration,1
571,PAYMENT,275.14,SYNTH_ATOLS_0000013,2238.38,1963.24,SYNTH_ATOLSSINK_0000013,0.0,275.14,1,0,ato_lowandslow_exfiltration,1
344,PAYMENT,378.18,SYNTH_ATOLS_0000014,14811.63,14433.45,SYNTH_ATOLSSINK_0000014,0.0,378.18,1,0,ato_lowandslow_exfiltration,1
378,PAYMENT,390.96,SYNTH_ATOLS_0000014,14433.45,14042.49,SYNTH_ATOLSSINK_0000014,0.0,390.96,1,0,ato_lowandslow_exfiltration,1
413,PAYMENT,410.73,SYNTH_ATOLS_0000014,14042.49,13631.76,SYNTH_ATOLSSINK_0000014,0.0,410.73,1,0,ato_lowandslow_exfiltration,1
448,PAYMENT,394.03,SYNTH_ATOLS_0000014,13631.76,13237.73,SYNTH_ATOLSSINK_0000014,0.0,394.03,1,0,ato_lowandslow_exfiltration,1
625,PAYMENT,229.37,SYNTH_ATOLS_0000015,10263.76,10034.39,SYNTH_ATOLSSINK_0000015,0.0,229.37,1,0,ato_lowandslow_exfiltration,1
656,PAYMENT,224.17,SYNTH_ATOLS_0000015,10034.39,9810.22,SYNTH_ATOLSSINK_0000015,0.0,224.17,1,0,ato_lowandslow_exfiltration,1
686,PAYMENT,249.57,SYNTH_ATOLS_0000015,9810.22,9560.65,SYNTH_ATOLSSINK_0000015,0.0,249.57,1,0,ato_lowandslow_exfiltration,1
713,PAYMENT,242.96,SYNTH_ATOLS_0000015,9560.65,9317.69,SYNTH_ATOLSSINK_0000015,0.0,242.96,1,0,ato_lowandslow_exfiltration,1
460,PAYMENT,440.3,SYNTH_ATOLS_0000016,760.3,320.0,SYNTH_ATOLSSINK_0000016,0.0,440.3,1,0,ato_lowandslow_exfiltration,1
484,PAYMENT,433.37,SYNTH_ATOLS_0000016,320.0,0.0,SYNTH_ATOLSSINK_0000016,0.0,433.37,1,0,ato_lowandslow_exfiltration,1
505,PAYMENT,427.74,SYNTH_ATOLS_0000016,0.0,0.0,SYNTH_ATOLSSINK_0000016,0.0,427.74,1,0,ato_lowandslow_exfiltration,1
523,PAYMENT,471.27,SYNTH_ATOLS_0000016,0.0,0.0,SYNTH_ATOLSSINK_0000016,0.0,471.27,1,0,ato_lowandslow_exfiltration,1
546,PAYMENT,458.24,SYNTH_ATOLS_0000016,0.0,0.0,SYNTH_ATOLSSINK_0000016,0.0,458.24,1,0,ato_lowandslow_exfiltration,1
564,PAYMENT,480.63,SYNTH_ATOLS_0000016,0.0,0.0,SYNTH_ATOLSSINK_0000016,0.0,480.63,1,0,ato_lowandslow_exfiltration,1
587,PAYMENT,433.57,SYNTH_ATOLS_0000016,0.0,0.0,SYNTH_ATOLSSINK_0000016,0.0,433.57,1,0,ato_lowandslow_exfiltration,1
488,PAYMENT,278.82,SYNTH_ATOLS_0000017,8816.65,8537.83,SYNTH_ATOLSSINK_0000017,0.0,278.82,1,0,ato_lowandslow_exfiltration,1
504,PAYMENT,287.09,SYNTH_ATOLS_0000017,8537.83,8250.74,SYNTH_ATOLSSINK_0000017,0.0,287.09,1,0,ato_lowandslow_exfiltration,1
523,PAYMENT,300.43,SYNTH_ATOLS_0000017,8250.74,7950.31,SYNTH_ATOLSSINK_0000017,0.0,300.43,1,0,ato_lowandslow_exfiltration,1
542,PAYMENT,302.8,SYNTH_ATOLS_0000017,7950.31,7647.51,SYNTH_ATOLSSINK_0000017,0.0,302.8,1,0,ato_lowandslow_exfiltration,1
563,PAYMENT,295.43,SYNTH_ATOLS_0000017,7647.51,7352.08,SYNTH_ATOLSSINK_0000017,0.0,295.43,1,0,ato_lowandslow_exfiltration,1
582,PAYMENT,273.61,SYNTH_ATOLS_0000017,7352.08,7078.47,SYNTH_ATOLSSINK_0000017,0.0,273.61,1,0,ato_lowandslow_exfiltration,1
496,PAYMENT,264.66,SYNTH_ATOLS_0000018,15192.02,14927.36,SYNTH_ATOLSSINK_0000018,0.0,264.66,1,0,ato_lowandslow_exfiltration,1
524,PAYMENT,276.35,SYNTH_ATOLS_0000018,14927.36,14651.01,SYNTH_ATOLSSINK_0000018,0.0,276.35,1,0,ato_lowandslow_exfiltration,1
555,PAYMENT,234.83,SYNTH_ATOLS_0000018,14651.01,14416.18,SYNTH_ATOLSSINK_0000018,0.0,234.83,1,0,ato_lowandslow_exfiltration,1
586,PAYMENT,282.82,SYNTH_ATOLS_0000018,14416.18,14133.36,SYNTH_ATOLSSINK_0000018,0.0,282.82,1,0,ato_lowandslow_exfiltration,1
616,PAYMENT,259.49,SYNTH_ATOLS_0000018,14133.36,13873.87,SYNTH_ATOLSSINK_0000018,0.0,259.49,1,0,ato_lowandslow_exfiltration,1
586,PAYMENT,190.36,SYNTH_ATOLS_0000019,10618.01,10427.65,SYNTH_ATOLSSINK_0000019,0.0,190.36,1,0,ato_lowandslow_exfiltration,1
612,PAYMENT,211.05,SYNTH_ATOLS_0000019,10427.65,10216.6,SYNTH_ATOLSSINK_0000019,0.0,211.05,1,0,ato_lowandslow_exfiltration,1
636,PAYMENT,220.67,SYNTH_ATOLS_0000019,10216.6,9995.93,SYNTH_ATOLSSINK_0000019,0.0,220.67,1,0,ato_lowandslow_exfiltration,1
665,PAYMENT,190.36,SYNTH_ATOLS_0000019,9995.93,9805.57,SYNTH_ATOLSSINK_0000019,0.0,190.36,1,0,ato_lowandslow_exfiltration,1
688,PAYMENT,215.76,SYNTH_ATOLS_0000019,9805.57,9589.81,SYNTH_ATOLSSINK_0000019,0.0,215.76,1,0,ato_lowandslow_exfiltration,1
713,PAYMENT,190.97,SYNTH_ATOLS_0000019,9589.81,9398.84,SYNTH_ATOLSSINK_0000019,0.0,190.97,1,0,ato_lowandslow_exfiltration,1
740,PAYMENT,209.96,SYNTH_ATOLS_0000019,9398.84,9188.88,SYNTH_ATOLSSINK_0000019,0.0,209.96,1,0,ato_lowandslow_exfiltration,1
131,PAYMENT,245.16,SYNTH_ATOLS_0000020,1955.4,1710.24,SYNTH_ATOLSSINK_0000020,0.0,245.16,1,0,ato_lowandslow_exfiltration,1
148,PAYMENT,252.14,SYNTH_ATOLS_0000020,1710.24,1458.1,SYNTH_ATOLSSINK_0000020,0.0,252.14,1,0,ato_lowandslow_exfiltration,1
168,PAYMENT,249.44,SYNTH_ATOLS_0000020,1458.1,1208.66,SYNTH_ATOLSSINK_0000020,0.0,249.44,1,0,ato_lowandslow_exfiltration,1
184,PAYMENT,265.12,SYNTH_ATOLS_0000020,1208.66,943.54,SYNTH_ATOLSSINK_0000020,0.0,265.12,1,0,ato_lowandslow_exfiltration,1
155,PAYMENT,225.86,SYNTH_ATOLS_0000021,16685.19,16459.33,SYNTH_ATOLSSINK_0000021,0.0,225.86,1,0,ato_lowandslow_exfiltration,1
185,PAYMENT,220.65,SYNTH_ATOLS_0000021,16459.33,16238.68,SYNTH_ATOLSSINK_0000021,0.0,220.65,1,0,ato_lowandslow_exfiltration,1
216,PAYMENT,209.24,SYNTH_ATOLS_0000021,16238.68,16029.44,SYNTH_ATOLSSINK_0000021,0.0,209.24,1,0,ato_lowandslow_exfiltration,1
247,PAYMENT,240.6,SYNTH_ATOLS_0000021,16029.44,15788.84,SYNTH_ATOLSSINK_0000021,0.0,240.6,1,0,ato_lowandslow_exfiltration,1
276,PAYMENT,240.45,SYNTH_ATOLS_0000021,15788.84,15548.39,SYNTH_ATOLSSINK_0000021,0.0,240.45,1,0,ato_lowandslow_exfiltration,1
304,PAYMENT,213.79,SYNTH_ATOLS_0000021,15548.39,15334.6,SYNTH_ATOLSSINK_0000021,0.0,213.79,1,0,ato_lowandslow_exfiltration,1
174,PAYMENT,267.32,SYNTH_ATOLS_0000022,5176.61,4909.29,SYNTH_ATOLSSINK_0000022,0.0,267.32,1,0,ato_lowandslow_exfiltration,1
196,PAYMENT,262.38,SYNTH_ATOLS_0000022,4909.29,4646.91,SYNTH_ATOLSSINK_0000022,0.0,262.38,1,0,ato_lowandslow_exfiltration,1
212,PAYMENT,256.9,SYNTH_ATOLS_0000022,4646.91,4390.01,SYNTH_ATOLSSINK_0000022,0.0,256.9,1,0,ato_lowandslow_exfiltration,1
234,PAYMENT,296.62,SYNTH_ATOLS_0000022,4390.01,4093.39,SYNTH_ATOLSSINK_0000022,0.0,296.62,1,0,ato_lowandslow_exfiltration,1
252,PAYMENT,276.76,SYNTH_ATOLS_0000022,4093.39,3816.63,SYNTH_ATOLSSINK_0000022,0.0,276.76,1,0,ato_lowandslow_exfiltration,1
270,PAYMENT,269.25,SYNTH_ATOLS_0000022,3816.63,3547.38,SYNTH_ATOLSSINK_0000022,0.0,269.25,1,0,ato_lowandslow_exfiltration,1
291,PAYMENT,266.1,SYNTH_ATOLS_0000022,3547.38,3281.28,SYNTH_ATOLSSINK_0000022,0.0,266.1,1,0,ato_lowandslow_exfiltration,1
400,PAYMENT,306.59,SYNTH_ATOLS_0000023,3551.81,3245.22,SYNTH_ATOLSSINK_0000023,0.0,306.59,1,0,ato_lowandslow_exfiltration,1
432,PAYMENT,271.65,SYNTH_ATOLS_0000023,3245.22,2973.57,SYNTH_ATOLSSINK_0000023,0.0,271.65,1,0,ato_lowandslow_exfiltration,1
457,PAYMENT,287.54,SYNTH_ATOLS_0000023,2973.57,2686.03,SYNTH_ATOLSSINK_0000023,0.0,287.54,1,0,ato_lowandslow_exfiltration,1
489,PAYMENT,307.01,SYNTH_ATOLS_0000023,2686.03,2379.02,SYNTH_ATOLSSINK_0000023,0.0,307.01,1,0,ato_lowandslow_exfiltration,1
518,PAYMENT,302.81,SYNTH_ATOLS_0000023,2379.02,2076.21,SYNTH_ATOLSSINK_0000023,0.0,302.81,1,0,ato_lowandslow_exfiltration,1
439,PAYMENT,364.33,SYNTH_ATOLS_0000024,2037.86,1673.53,SYNTH_ATOLSSINK_0000024,0.0,364.33,1,0,ato_lowandslow_exfiltration,1
461,PAYMENT,334.01,SYNTH_ATOLS_0000024,1673.53,1339.52,SYNTH_ATOLSSINK_0000024,0.0,334.01,1,0,ato_lowandslow_exfiltration,1
489,PAYMENT,349.01,SYNTH_ATOLS_0000024,1339.52,990.51,SYNTH_ATOLSSINK_0000024,0.0,349.01,1,0,ato_lowandslow_exfiltration,1
513,PAYMENT,355.59,SYNTH_ATOLS_0000024,990.51,634.92,SYNTH_ATOLSSINK_0000024,0.0,355.59,1,0,ato_lowandslow_exfiltration,1
538,PAYMENT,344.2,SYNTH_ATOLS_0000024,634.92,290.72,SYNTH_ATOLSSINK_0000024,0.0,344.2,1,0,ato_lowandslow_exfiltration,1
565,PAYMENT,372.25,SYNTH_ATOLS_0000024,290.72,0.0,SYNTH_ATOLSSINK_0000024,0.0,372.25,1,0,ato_lowandslow_exfiltration,1
588,PAYMENT,374.99,SYNTH_ATOLS_0000024,0.0,0.0,SYNTH_ATOLSSINK_0000024,0.0,374.99,1,0,ato_lowandslow_exfiltration,1
488,PAYMENT,263.25,SYNTH_ATOLS_0000025,7871.76,7608.51,SYNTH_ATOLSSINK_0000025,0.0,263.25,1,0,ato_lowandslow_exfiltration,1
509,PAYMENT,233.97,SYNTH_ATOLS_0000025,7608.51,7374.54,SYNTH_ATOLSSINK_0000025,0.0,233.97,1,0,ato_lowandslow_exfiltration,1
532,PAYMENT,276.68,SYNTH_ATOLS_0000025,7374.54,7097.86,SYNTH_ATOLSSINK_0000025,0.0,276.68,1,0,ato_lowandslow_exfiltration,1
558,PAYMENT,235.05,SYNTH_ATOLS_0000025,7097.86,6862.81,SYNTH_ATOLSSINK_0000025,0.0,235.05,1,0,ato_lowandslow_exfiltration,1
580,PAYMENT,264.44,SYNTH_ATOLS_0000025,6862.81,6598.37,SYNTH_ATOLSSINK_0000025,0.0,264.44,1,0,ato_lowandslow_exfiltration,1
602,PAYMENT,242.89,SYNTH_ATOLS_0000025,6598.37,6355.48,SYNTH_ATOLSSINK_0000025,0.0,242.89,1,0,ato_lowandslow_exfiltration,1
671,PAYMENT,135.49,SYNTH_ATOLS_0000026,8810.29,8674.8,SYNTH_ATOLSSINK_0000026,0.0,135.49,1,0,ato_lowandslow_exfiltration,1
699,PAYMENT,140.31,SYNTH_ATOLS_0000026,8674.8,8534.49,SYNTH_ATOLSSINK_0000026,0.0,140.31,1,0,ato_lowandslow_exfiltration,1
727,PAYMENT,138.25,SYNTH_ATOLS_0000026,8534.49,8396.24,SYNTH_ATOLSSINK_0000026,0.0,138.25,1,0,ato_lowandslow_exfiltration,1
757,PAYMENT,160.19,SYNTH_ATOLS_0000026,8396.24,8236.05,SYNTH_ATOLSSINK_0000026,0.0,160.19,1,0,ato_lowandslow_exfiltration,1
785,PAYMENT,155.29,SYNTH_ATOLS_0000026,8236.05,8080.76,SYNTH_ATOLSSINK_0000026,0.0,155.29,1,0,ato_lowandslow_exfiltration,1
816,PAYMENT,135.73,SYNTH_ATOLS_0000026,8080.76,7945.03,SYNTH_ATOLSSINK_0000026,0.0,135.73,1,0,ato_lowandslow_exfiltration,1
846,PAYMENT,137.66,SYNTH_ATOLS_0000026,7945.03,7807.37,SYNTH_ATOLSSINK_0000026,0.0,137.66,1,0,ato_lowandslow_exfiltration,1
441,PAYMENT,177.77,SYNTH_ATOLS_0000027,6780.33,6602.56,SYNTH_ATOLSSINK_0000027,0.0,177.77,1,0,ato_lowandslow_exfiltration,1
468,PAYMENT,188.01,SYNTH_ATOLS_0000027,6602.56,6414.55,SYNTH_ATOLSSINK_0000027,0.0,188.01,1,0,ato_lowandslow_exfiltration,1
493,PAYMENT,189.98,SYNTH_ATOLS_0000027,6414.55,6224.57,SYNTH_ATOLSSINK_0000027,0.0,189.98,1,0,ato_lowandslow_exfiltration,1
516,PAYMENT,173.82,SYNTH_ATOLS_0000027,6224.57,6050.75,SYNTH_ATOLSSINK_0000027,0.0,173.82,1,0,ato_lowandslow_exfiltration,1
545,PAYMENT,173.55,SYNTH_ATOLS_0000027,6050.75,5877.2,SYNTH_ATOLSSINK_0000027,0.0,173.55,1,0,ato_lowandslow_exfiltration,1
567,PAYMENT,172.94,SYNTH_ATOLS_0000027,5877.2,5704.26,SYNTH_ATOLSSINK_0000027,0.0,172.94,1,0,ato_lowandslow_exfiltration,1
592,PAYMENT,201.87,SYNTH_ATOLS_0000027,5704.26,5502.39,SYNTH_ATOLSSINK_0000027,0.0,201.87,1,0,ato_lowandslow_exfiltration,1
